post_id, num_friends, num_followers, folfriend_ratio, times_listed, has_url, is_verified, num_posts
374212605818470400,925,1698,1.8356757,1,true,false,9705
371816989268144130,88,73,0.82954544,0,true,false,534
370384603107708930,338,121,0.35798818,0,true,false,2205
369235054804754433,564,528,0.9361702,1,true,false,14546
367678798382112768,59,366,6.2033896,1,true,false,8874
364622030194212866,925,1151,1.2443243,0,true,false,2850
362562109017567232,252,102,0.4047619,2,true,false,4719
361802987573739520,596,522,0.87583894,10,true,false,2764
361765814002651136,57,65,1.1403508,0,true,false,1836
361219605018050561,363,407,1.1212121,1,true,false,17936
360622626223300609,686,618,0.9008746,0,true,false,7383
359537111243816960,419,210,0.50119334,2,true,false,2070
359295205075193856,182,63,0.34615386,2,true,false,1778
359170204577697792,124,66,0.5322581,3,true,false,2707
358894079490269185,2117,655,0.30940008,22,true,false,7304
358446796592263169,152,17744,116.73684,7,true,false,5778
358308683937091584,2185,123966,56.735012,447,true,false,22941
357943251895980033,667,163,0.2443778,1,true,false,725
357078241070161920,1263,856,0.67775136,0,true,false,2883
356580588779606016,321,262,0.81619936,0,true,false,587
355683787046268928,257,367,1.4280156,0,true,false,22464
354631166000771073,1015,91,0.089655176,0,true,false,2757
354629937480740864,62,47,0.7580645,1,true,false,8755
354540237273305088,36,59,1.6388888,0,true,false,10232
353437280150630402,798,827,1.0363408,47,true,false,27792
352640946615238656,144,269,1.8680556,0,true,false,1483
351038265844961281,628,472,0.75159234,6,true,false,66380
350224525339803648,96,1610,16.770834,151,true,false,43170
348161096810643456,2165,3783,1.7473441,42,true,false,13496
346266678528712705,86,125,1.4534883,9,true,false,510
346262693281402880,86,125,1.4534883,9,true,false,510
345019829834612736,1321,1521,1.1514004,16,true,false,9879
344180091552661504,449,209,0.46547884,1,true,false,2763
341985892606545920,1060,1583,1.4933963,58,true,false,7241
341968973342076928,184,202,1.0978261,19,true,false,3065
341282514884763648,633,442,0.6982622,3,true,false,25999
340419771466125312,164,84,0.5121951,0,true,false,560
340394347935694848,492,119,0.24186991,4,true,false,1398
335610744693481473,534,471,0.8820225,16,true,false,40125
334525883777941505,2155,1500,0.6960557,60,true,false,55406
334065321948377090,555,776,1.3981982,6,true,false,42431
333993299251716096,99,298,3.010101,1,true,false,39540
333426368589201409,2375,1411,0.59410524,7,true,false,25078
332277931432869891,78,64,0.82051283,1,true,false,4691
331526266379456513,714,1807,2.5308123,29,true,false,2518
331522220750938113,191,2358,12.34555,48,true,false,3843
331001581900283904,283,152,0.53710246,0,true,false,5316
329440711307046912,1381,1178,0.85300505,5,true,false,47323
329194814119768064,416,295,0.70913464,2,true,false,418
329160795827093504,57,581,10.192983,4,true,false,29374
327975492512796672,279,790,2.8315413,8,true,false,1024
327137888091377665,419,765,1.8257756,5,true,false,61031
327136488452132864,297,412,1.3872054,6,true,false,23946
327087979501871104,7375,6835,0.9267797,18,true,false,11002
326771214649536512,199,91,0.45728642,0,true,false,7307
326754238136995840,557,38,0.06822262,0,true,false,10612
326317101142925312,109,178,1.6330276,4,true,false,14983
325916937743896577,46,67,1.4565217,0,true,false,2228
323799672969912321,33036,49026,1.4840175,23,true,false,94557
322359394929102848,530,515,0.9716981,10,true,false,34380
320756172388986880,130,110,0.84615386,0,true,false,5201
319669178485325824,82,77,0.9390244,0,true,false,52
319115234818285568,586,785,1.3395904,33,true,false,3631
318956089389481984,118,401,3.3983052,4,true,false,3343
318872616830107648,461,236,0.5119306,5,true,false,2393
318215565028253696,312,309,0.99038464,0,true,false,7045
316853347770564608,274,157,0.5729927,0,true,false,8762
316815568034467840,1841,1801,0.9782727,21,true,false,1112
316332869838594048,24,6,0.25,0,true,false,391
315734357862125568,1840,1267,0.68858695,38,true,false,21010
315733693509558272,115,30,0.26086956,0,true,false,823
315317925194121218,256,5496,21.46875,10,true,false,53275
314385667020976128,399,31078,77.889725,184,true,false,69058
314036658884464643,163,121,0.74233127,1,true,false,2694
313059861787181058,58,51,0.87931037,0,true,false,3267
312964599051874304,21,27,1.2857143,0,true,false,130
312688262676361216,1433,1484,1.0355897,19,true,false,10284
312650375041781761,856,475,0.55490655,0,true,false,8121
310926179991425024,299,318,1.0635451,2,true,false,36469
310460301055254528,250,484,1.936,4,true,false,33881
310442139865722880,182,44,0.24175824,0,true,false,677
310088012442771457,471,323,0.6857749,14,true,false,14534
310087991911673856,1963,587,0.2990321,6,true,false,3705
310087890682142720,242,93,0.38429752,1,true,false,1879
309860693518192640,30,52,1.7333333,2,true,false,172
308942167597015040,1076,832,0.7732342,2,true,false,904
308270147267878912,1741,1163,0.6680069,3,true,false,4831
308266077685678080,103,103,1.0,1,true,false,11142
308233739102744577,1408,438,0.31107953,1,true,false,456
307650463963172865,120,59,0.49166667,0,true,false,551
307556381454630912,333,396,1.1891892,0,true,false,6061
307509614126178304,8,128,16.0,8,true,false,14052
307268299236986881,1254,1188,0.94736844,0,true,false,2771
307213514253148160,3130,3096,0.98913735,16,true,false,2244
307124585441157120,47,55,1.1702127,0,true,false,913
306848552242528256,388,1568,4.041237,10,true,false,27988
306787236723171330,2084,3736,1.7927064,165,true,false,22159
306786274205917186,2084,3736,1.7927064,165,true,false,22159
306585808440266752,312,257,0.82371795,16,true,false,5643
306149193674801153,380,666,1.7526315,1,true,false,13762
305547657508712448,124,45,0.36290324,0,true,false,461
305511939793121281,86,30,0.3488372,0,true,false,762
305474880252567552,358,385,1.075419,6,true,false,21593
305399487105482752,734,349,0.47547683,25,true,false,43447
305348127794290688,945,476,0.5037037,5,true,false,2302
305120532599275520,78,46,0.5897436,0,true,false,6363
304817760712683521,62,573,9.241936,33,true,false,6527
304712116168953856,620,578,0.93225807,1,true,false,4276
304697486210113536,313,1056,3.373802,9,true,false,2688
304662680277491712,2068,764,0.36943907,4,true,false,14240
303601883086462977,195,405,2.0769231,2,true,false,11161
303569986759303169,383,41,0.10704961,1,true,false,1811
303247896038473728,538,186,0.3457249,0,true,false,957
303205899126845440,146,121,0.8287671,5,true,false,1536
303148088699256832,223,299,1.3408072,16,true,false,93527
302904668701466624,256,223,0.87109375,3,true,false,12524
302546838446276608,3738,4081,1.0917603,56,true,false,87947
302060688141070336,350,256,0.73142856,13,true,false,63860
301927091358797824,384,60,0.15625,0,true,false,809
301910077353373697,588,596,1.0136055,4,true,false,24360
300872418929545216,773,259,0.3350582,0,true,false,386
300867259918856192,385,357,0.92727274,1,true,false,18776
300745671277936642,1749,1067,0.6100629,2,true,false,32646
300611374487330818,154,92,0.5974026,0,true,false,1010
300443370147438593,4,196,49.0,0,true,false,3482
300046315306508289,93,54,0.58064514,3,true,false,6991
299819428583985152,19,9781,514.7895,49,true,false,464
299807623606304769,348,377,1.0833334,29,true,false,10952
299767181380571136,333,598,1.7957958,1,true,false,34056
299496760097787904,32,12,0.375,3,true,false,1073
299361742721519616,127,199,1.5669291,16,true,false,6784
299315581503549441,110,36,0.3272727,2,true,false,4358
299187120302600192,92,792,8.608696,22,true,false,127982
299098939846705152,110,36,0.3272727,2,true,false,4358
298889276895158272,214,283,1.3224299,3,true,false,6139
298768023626596352,41,151,3.682927,3,true,false,3644
298659836923629568,115,1243,10.808696,18,true,false,27338
298549493400473601,850,836,0.9835294,3,true,false,33264
298443704820199424,666,90,0.13513513,0,true,false,391
298418031992905728,0,3,0.0,0,true,false,380
298174184989786112,256,212,0.828125,0,true,false,4962
298072354649698304,312,317,1.0160257,2,true,false,17928
297597089058279424,1863,3257,1.7482555,150,true,false,264402
297218555697565696,623,465,0.74638844,0,true,false,2521
296967516465557504,134,31,0.23134328,0,true,false,298
296949043169484800,110,36,0.3272727,2,true,false,4358
296942705966215168,110,36,0.3272727,2,true,false,4358
296887910391758848,202,1359,6.7277226,32,true,false,2605
296767769561677824,224,7976,35.607143,10,true,false,10794
296709968420274176,19714,95236,4.8308816,241,true,false,81128
296582263947292673,3,3,1.0,0,true,false,2280
296518080106987520,103,22,0.21359223,1,true,false,227
296471780745433088,6,11,1.8333334,0,true,false,125
296361379990999040,351,206,0.5868946,2,true,false,1623
296345182171983872,191,118,0.6178011,0,true,false,752
296315081120182272,676,168,0.24852072,2,true,false,3386
296300333775351809,194,480,2.4742267,0,true,false,37304
296264069424480256,431,319,0.7401392,8,true,false,492
296156107829829632,292,56,0.19178082,0,true,false,141
295998870016622592,374,145,0.38770053,0,true,false,479
295901061426847745,153,107,0.6993464,1,true,false,4063
295015703889719296,1,201,201.0,0,true,false,1640
294734925574332416,1980,555,0.28030303,7,true,false,22818
294689739251015681,203,76,0.37438422,1,true,false,408
294497135771136000,367,65,0.17711172,0,true,false,1408
294341223689375744,326,126,0.38650307,2,true,false,488
294279023394189313,407,4001,9.830467,61,true,false,98377
294259770280517633,419,135,0.3221957,1,true,false,542
294090970272759809,1809,541,0.29906026,0,true,false,1336
294074578530078721,1634,1405,0.85985315,3,true,false,13342
293806115735613440,0,4,0.0,1,true,false,413
293784387441549314,238,1283,5.390756,20,true,false,5798
293574402832994304,580,1013,1.7465518,0,true,false,4018
293455715908083713,25,42,1.68,2,true,false,1992
293315767355703297,1,20,20.0,0,true,false,179
293112184056193024,6150,4705,0.76504064,4,true,false,16511
293111533268000769,1004,615,0.6125498,0,true,false,693
293091868198199296,16715,28069,1.6792701,33,true,false,76272
292600847844642816,1880,1708,0.9085106,3,true,false,4939
292586314203811840,31,16,0.516129,0,true,false,421
292420753603850241,138,134,0.9710145,0,true,false,1865
292321959348404225,100,94,0.94,0,true,false,4620
292299641410711554,24,59,2.4583333,0,true,false,232
292277652058951680,49,20,0.40816328,0,true,false,858
292271059640659968,1596,692,0.43358395,0,true,false,4671
292211881433776128,66,37,0.56060606,0,true,false,753
292091264671809537,134,308,2.2985075,4,true,false,4595
291909064374489090,133,834,6.2706766,0,true,false,15700
291781337017352192,685,1561,2.2788322,43,true,false,247786
291777568850468865,524,504,0.96183205,21,true,false,179897
291773191142125569,18,10,0.5555556,0,true,false,256
291754077040283648,441,242,0.54875284,8,true,false,3775
291689178557718528,10786,13526,1.254033,102,true,false,55649
291604845494947840,94,44,0.4680851,1,true,false,1051
291593659135164416,1819,1470,0.80813634,44,true,false,6763
291422569679171585,507,771,1.5207101,6,true,false,71731
291337782637518848,2073,1697,0.8186204,5,true,false,37866
291282756820938752,1854,946,0.5102481,43,true,false,12831
291122218459619328,385,233,0.6051948,9,true,false,1978
291063247782699009,292,18,0.061643835,1,true,false,100
290967422578618369,112,84,0.75,2,true,false,1471
290845028513878017,213,2006,9.41784,60,true,false,7863
290782685289402368,783,348,0.44444445,0,true,false,9620
290643501560000512,862,187,0.21693735,2,true,false,2008
290607985217114112,12,791,65.916664,14,true,false,1536
290599799831535616,177,171,0.9661017,12,true,false,6878
290502211195265024,122,219,1.795082,0,true,false,811
290479826748469250,1943,314,0.16160576,2,true,false,3846
290474318406758402,3288,37674,11.458029,263,true,true,38760
290466097382187008,51,33,0.64705884,0,true,false,749
290311243909189632,580,442,0.762069,5,true,false,22977
290301373759762432,626,377,0.60223645,12,true,false,7344
290238820954300416,90,20,0.22222222,0,true,false,255
290119934170763264,3960,3907,0.98661613,5,true,false,14429
289986515336044544,64,68,1.0625,9,true,false,157533
289950152582627329,127,20,0.15748031,0,true,false,187
289901505530707969,72,168,2.3333333,0,true,false,2790
289804410014547968,84,65,0.77380955,1,true,false,2767
289642241658605568,87,108,1.2413793,0,true,false,429
289528993600921601,1912,1305,0.68253136,0,true,false,5759
289381363654733824,142,615,4.330986,1,true,false,17925
289319745449250816,132,10,0.07575758,0,true,false,181
289141863175290880,168,205,1.2202381,4,true,false,9160
289125620875681792,385,171,0.44415584,0,true,false,9055
289104191706759168,289,247,0.8546713,2,true,false,4560
289031478006927360,30,271,9.033334,0,true,false,1990
289011210672799746,615,486,0.7902439,7,true,false,10481
288982016219828224,451,410,0.90909094,12,true,false,5063
288949703922577408,200,205,1.025,0,true,false,3827
288898306459983872,903,578,0.6400886,2,true,false,11319
288863309183188993,516,643,1.246124,11,true,false,32792
288854017017262080,175,340,1.9428571,1,true,false,4520
121295835525943296,1007,149,0.14796425,0,true,false,446
160577948271902721,1032,2385,2.3110466,10,true,false,49035
136146926939807744,56,30,0.53571427,0,true,false,62
423936920201478145,68,102,1.5,0,true,false,1287
250212908141780992,2009,5562,2.7685416,37,true,false,22818
285113972842196992,217,63,0.29032257,0,true,false,437
547073825876099072,478,501,1.0481172,0,true,false,2887
547445219864502272,201,50,0.24875621,1,true,false,184
547760922706837505,1221,6486,5.3120394,12,true,false,8130
549611274762731520,76,128,1.6842105,6,true,false,608
549991568833544192,393,298,0.7582697,0,true,false,9075
550027195205562368,896,1074,1.1986607,24,true,false,3879
553767281918894080,89,102,1.1460674,3,true,false,5969
551051462605045762,123,132,1.0731708,2,true,false,2221
551353073286017024,194,124,0.63917524,7,true,false,1361
551438923277561856,2136,2664,1.247191,77,true,false,16807
551492892985155584,282,288,1.0212766,0,true,false,8897
551492957098893312,1193,604,0.5062867,36,true,false,5764
551849354945122304,321,302,0.94080997,2,true,false,3006
551872213092007936,313,388,1.2396166,2,true,false,11184
552000556756385793,322,59897,186.01553,61,true,false,6760
552062925989371904,399,7560,18.947369,9,true,false,34097
552319368265469953,318,71,0.22327045,0,true,false,40
552487500049313792,1154,3307,2.8656845,189,true,false,15255
552688270719479808,495,540,1.0909091,27,true,false,7677
552954875194392577,474,526,1.1097046,0,true,false,12133
553236264862760960,472,352,0.7457627,2,true,false,13646
553688014195785728,163,199,1.2208589,0,true,false,4995
553906225470271488,142,1441,10.147887,24,true,false,10691
554025827881746432,515,1150,2.2330098,12,true,false,48492
554042247562280961,256,275,1.0742188,54,true,false,85992
554691795444330496,404,139,0.3440594,0,true,false,3892
554691926193348609,1034,612,0.5918762,11,true,false,28274
555739992186568704,339,1503,4.433628,10,true,false,21628
555810442497785857,404,4064,10.059406,133,true,false,281375
557604589206507520,168,88,0.52380955,0,true,false,2562
557605851951689728,680,556,0.81764704,0,true,false,4358
557999787069698050,281,219,0.77935946,1,true,false,686
558825187647299584,10,159,15.9,3,true,false,1566
558911734975823872,24,21,0.875,7,true,false,107
560799779572416512,2281,2431,1.0657606,58,true,false,6653
560813422296580096,115,143,1.2434783,1,true,false,4949
561578383566729218,210,239,1.1380953,0,true,false,2747
562713692299870209,4789,4853,1.013364,113,true,false,19434
562714738778705923,1994,2061,1.0336008,82,true,false,15753
565513437602926592,1142,1631,1.4281962,23,true,false,26580
565537474362212352,390,269,0.6897436,3,true,false,21863
565541096206659586,1022,1069,1.0459882,16,true,false,35956
565560153949622274,31,774,24.967741,7,true,false,8891
565689771994140672,511,262,0.51272017,20,true,false,2052
565690963839172608,951,1315,1.382755,458,true,false,34176
565906347599077376,718,906,1.2618384,60,true,false,51680
566100578766696448,3,47,15.666667,5,true,false,22287
567530526479626241,266,1117,4.1992483,10,true,false,3741
569195055153434625,728,1918,2.6346154,6,true,false,75382
572262461354606593,139,1159,8.338129,60,true,false,17610
573304044258652160,243,412,1.6954732,1,true,false,11064
574733435262009344,38,5,0.13157895,1,true,false,452
583545004599087105,113,1558,13.787611,247,true,false,75033
593125948049985536,60,540,9.0,47,true,false,49724
595619485379338240,1047,737,0.70391595,128,true,false,23878
596030930285928448,1962,542,0.27624872,14,true,false,1612
596037941639585792,655,214,0.32671756,18,true,false,2770
596117220087861248,2281,2431,1.0657606,58,true,false,6653
596345011546951680,226,450,1.9911505,46,true,false,104761
596348691109126144,180,2305,12.805555,213,true,false,44425
597578823203356673,1,17,17.0,19,true,false,28883
599059466068168704,279,338,1.2114695,3,true,false,34141
599062107921879040,291,96,0.3298969,0,true,false,17759
599063728454115328,1174,1986,1.6916524,70,true,false,276853
599081548852301825,324,251,0.77469134,5,true,false,10597
599156051313881089,25,67,2.68,1,true,false,10919
599169381617238016,196,235,1.1989796,17,true,false,2676
601896217279385600,528,36,0.06818182,10,true,false,2217
605161374482694144,164,83,0.50609756,30,true,false,4856
607862104914325504,13,8963,689.46155,41,true,false,81164
611542706620399616,27,29,1.074074,0,true,false,9880
607884542347755520,10781,30862,2.8626287,869,true,false,183745
610839299286790145,156,213,1.3653846,2,true,false,2669
610864435431895041,8240,29400,3.5679612,1129,true,false,34757
611603079335645184,64,58,0.90625,4,true,false,1468
619513802766200832,599,473,0.7896494,0,true,false,8478
620153576124452864,523,2448,4.6806884,186,true,false,408770
620153577563136000,1,3067,3067.0,4009,true,false,312849
622836946230996992,1047,737,0.70391595,128,true,false,23878
624451482897788928,2140,1829,0.8546729,11,true,false,282
628327346957864960,21070,21071,1.0000474,694,true,false,36508
628512763543953408,6368,6910,1.085113,245,true,false,23079
631464221318868992,51,100,1.9607843,6,true,false,4350
631816619195527168,1047,737,0.70391595,128,true,false,23878
632149891356168192,13,8963,689.46155,41,true,false,81164
632264741000466432,1976,3294,1.667004,95,true,false,13989
636074038742269952,6602,6168,0.93426234,57,true,false,53848
636853597767122944,13,8963,689.46155,41,true,false,81164
636893650379669505,550,168,0.30545455,6,true,false,590
650342218549600256,1047,737,0.70391595,128,true,false,23878
650377401474633728,14,321,22.928572,1288,true,false,78172
650991719207448578,4578,5868,1.2817824,264,true,false,31525
651801872144146432,2548,11418,4.4811616,34,true,false,2953
651984078099472384,33218,38975,1.1733097,248,true,false,7055
652059376232960001,20352,19331,0.9498329,178,true,false,10174
653439739891183616,491,306,0.62321794,4,true,false,9193
655731256882282496,1047,737,0.70391595,128,true,false,23878
656107535582126080,888,497,0.5596847,67,true,false,13974
657231967864401920,5384,5177,0.96155274,134,true,false,17587
661209917349453824,1405,719,0.5117438,8,true,false,2226
663404003682832384,1047,737,0.70391595,128,true,false,23878
665105221903900672,186,1113,5.983871,61,true,false,12699
665170015205879808,206,1333,6.470874,1621,true,false,50663
674412655457804288,17071,18786,1.1004628,325,true,false,32132
677675414895112193,27,144,5.3333335,5,true,false,104980
678047177772544001,1448,836,0.57734805,71,true,false,3451
688313536502738944,1408,420,0.29829547,8,true,false,7030
690725460112617473,143,189,1.3216783,159,true,false,22290
690727272018493440,3,604,201.33333,28,true,false,1437
691206114516557824,1619,4356,2.6905496,110,true,false,15447
691211080832565248,0,592,0.0,746,true,false,74957
691697418019151873,1047,737,0.70391595,128,true,false,23878
691850188885983232,437,136,0.3112128,14,true,false,8174
693583107807678464,377,203,0.53846157,10,true,false,3379
697355485931040768,3375,3200,0.94814813,212,true,false,225
698734670016552960,15854,14425,0.909865,24,true,false,17322
701081388636889092,1047,737,0.70391595,128,true,false,23878
701100068393324544,307,4440,14.462541,97,true,false,12470
701589364082499584,10536,10553,1.0016135,27,true,false,18993
702017538616479744,6014,7079,1.1770868,41,true,false,6964
702698963619581952,6014,7079,1.1770868,41,true,false,6964
703343840359530497,558,250,0.44802868,12,true,false,679
707800338196242434,218107,254899,1.1686878,5579,true,false,145813
642867426804256769,20008,22577,1.1283987,474,true,false,374465
642867571532898305,9544,10646,1.1154652,926,true,false,199254
642867748440305664,377,1826,4.843501,353,true,false,287649
642867913377120256,458,599,1.3078603,48,true,false,501820
642867947904593920,550,4653,8.46,813,true,false,343699
642868620226363392,5798,5858,1.0103484,190,true,false,71248
642868833712214017,225,2833,12.591111,1097,true,false,120297
642868864892694528,12566,12543,0.99816966,1266,true,false,839783
642869328141004800,4,291,72.75,38,true,false,64189
642869462979477504,8,205,25.625,6,true,false,130836
642870503011667969,297,1075,3.6195285,125,true,false,241151
642870526403321856,147,1081,7.3537416,1674,true,false,251887
642871058337562628,0,4172,0.0,94,true,false,114574
642872567930482688,12566,12543,0.99816966,1266,true,false,839783
643023510051389440,1248,476,0.38141027,17,true,false,189543
643023518515511296,1931,1627,0.84256864,133,true,false,503442
643023541965819904,1931,1627,0.84256864,133,true,false,503442
643024545922859008,10,574,57.4,62,true,false,166586
643024610418671616,17533,17684,1.0086123,104,true,false,162448
643025321076359168,3456,4228,1.2233796,124,true,false,247005
643025473589649408,0,1095,0.0,47,true,false,178444
643025605966082048,15,480,32.0,112,true,false,112073
643025753865613312,474,5019,10.588608,500,true,false,199777
643025926847115265,3909,4655,1.1908417,226,true,false,914497
643025935936147456,14,648,46.285713,68,true,false,149848
643025994425724928,8,512,64.0,96,true,false,168183
643026387524304896,2047,1311,0.64044946,30,true,false,173251
643074349507985408,12,2284,190.33333,162,true,false,104922
643098876501696512,914,2061,2.2549233,66,true,false,56268
643102730710417409,1034,6928,6.7001934,40,true,false,39503
643102866266165248,25,110,4.4,61,true,false,54450
643103511484465152,1075,1791,1.6660465,154,true,false,524598
643106855913398272,0,215,0.0,28,true,false,249608
643107242523426817,3,178,59.333332,72,true,false,77860
643107246033997824,561,50851,90.64349,189,true,false,61663
643186315446603776,12566,12543,0.99816966,1266,true,false,839783
643231328259940352,2162,1138,0.5263645,31,true,false,8571
643760268347092992,6368,6910,1.085113,245,true,false,23079
660984954667401216,7798,46338,5.9422927,265,true,false,16775
670376853698387968,1463,9488,6.4853044,80,true,false,12865
713011077383110657,4509,5044,1.1186516,2835,true,false,92802
713020148052000768,90,102,1.1333333,1,true,false,4674
713020839445282816,0,348,0.0,242,true,false,168884
713023988071546880,428,858,2.004673,122,true,false,13971
713025131304628224,0,19,0.0,4,true,false,6701
713028075555057665,3278,9707,2.961257,314,true,false,58546
713052810669981696,865,436,0.50404626,68,true,false,28759
713055166304534529,660,130,0.1969697,9,true,false,1837
713127291354656768,40,6703,167.575,387,true,false,30695
713185545854160896,8032,13051,1.6248755,115,true,false,38535
713187390303694848,15,155,10.333333,18,true,false,35007
713209341956997128,8032,13051,1.6248755,115,true,false,38535
713482918006489090,1439,1816,1.2619874,97,true,false,11962
242243895650549760,1221,1126,0.9221949,15,true,false,1990
328424697509335040,447,291,0.6510067,9,true,false,12496
489535831883804673,199,4639,23.311558,28,true,false,21191
336422831669800960,413,3869,9.368039,24,true,false,61971
445459703686901760,12779,166433,13.023946,50,true,false,63710
485445628332220417,1615,3289,2.0365324,12,true,false,25597
438373333487587329,1710,1940,1.1345029,14,true,false,20243
491020791874453505,104,80,0.7692308,3,true,false,1620
491053146894901248,136,16,0.11764706,1,true,false,41
492003392357941248,293,590,2.0136518,8,true,false,2830
493079633860898816,1874,690,0.36819637,0,true,false,7874
495469408253247489,505,113,0.22376238,0,true,false,644
497360754140381184,182,569,3.1263735,23,true,false,53505
588738018111987712,70,4328020,61828.855,7528,true,false,70483
588738377228242944,244,196,0.8032787,3,true,false,7906
588739935496065024,447,297,0.66442955,1,true,false,12081
588787007050022912,87,69,0.79310346,1,true,false,636
588995856499666944,136,1286,9.455882,21,true,false,101448
589037576960380928,293,245,0.83617747,1,true,false,11134
696234552868470784,441,477,1.0816326,6,true,false,9472
415878841765076992,132,166,1.2575758,0,true,false,370
513371733655834625,359,32,0.08913649,0,true,false,383
452567749844541440,62029,58150,0.9374647,544,true,false,224158
464785679667318785,2029,914,0.4504682,6,true,false,12435
531444100101570560,202,1150,5.6930695,49,true,false,4370
469962584486346753,89,415,4.6629214,7,true,false,6389
470007105962131456,124,63,0.5080645,7,true,false,591
603197207395729409,958,2350,2.4530272,36,true,false,36058
517566102923411456,1018,1123,1.1031435,42,true,false,7676
644580416754724864,699,706,1.0100143,28,true,false,15629
658399698374410240,10360,61825,5.9676642,72,true,false,20061
658400516532252673,76,54,0.7105263,0,true,false,5746
658401847556886528,2,9859,4929.5,139,true,false,67629
671103436000239616,10360,61825,5.9676642,72,true,false,20061
671103983143034880,2,9859,4929.5,139,true,false,67629
676252346049957888,10360,61825,5.9676642,72,true,false,20061
676255282863960064,2,9859,4929.5,139,true,false,67629
620992645251375104,236,291,1.2330508,137,true,false,19025
625730393300320257,1050,1291,1.2295238,257,true,false,31831
630351509008453636,1716,2379,1.3863636,488,true,false,62361
644523266200068097,10837,45285,4.1787395,62,true,false,7275
644523480243830784,787,994,1.2630241,6,true,false,40871
644524015390818305,152,558,3.6710527,3,true,false,51367
644524152863522817,2,9859,4929.5,139,true,false,67631
644527036824985600,29,1917,66.10345,1411,true,false,390866
644545410686713856,187232,192425,1.0277356,549,true,false,70854
681065087491268608,2609,12302,4.7152166,61,true,false,294169
631715151985643520,2609,12302,4.7152166,61,true,false,294169
632495847067000832,2609,12302,4.7152166,61,true,false,294169
683211099538370560,24113,28890,1.1981089,139,true,false,7323
690760855374446592,24113,28890,1.1981089,139,true,false,7323
698310608719110144,24113,28890,1.1981089,139,true,false,7323
637337584641929216,0,1397,0.0,0,true,false,772
637359490858360832,977,1203,1.2313204,42,true,false,130152
637473379965120512,977,1203,1.2313204,42,true,false,130152
656423838930964480,394528,389094,0.98622656,196,true,false,22223
656423900134268928,15158,17949,1.1841272,2,true,false,1127
656424140212080640,23666,22472,0.9495479,14,true,false,1379
656424413571624960,21715,20083,0.92484456,10,true,false,1038
656424472547713024,1399,1318,0.9421015,0,true,false,414
653290784297385984,4,2047714,511928.5,2580,true,false,58598
653318576846180353,70,248518,3550.257,314,true,false,13233
653322063827103744,600,204,0.34,27,true,false,141590
697108384667992064,28,2202,78.64286,3,true,false,231
659730934078373889,240,73,0.30416667,0,true,false,1310
675315126287880192,4494,5389,1.1991544,4,true,false,666
634926032534020097,0,557,0.0,446,true,false,99067
642314290037399552,0,883,0.0,1,true,false,189
701760271912546304,113,29,0.25663716,0,true,false,190
701490982890635264,58,37,0.63793105,1,true,false,420
701481158232645633,13,12,0.9230769,0,true,false,8
700942072619081729,1051,638,0.60704094,6,true,false,3686
700367375502286848,5776,6763,1.1708795,123,true,false,126413
700055141400080384,476,265,0.5567227,7,true,false,592
700041364008906752,1946,1637,0.84121275,34,true,false,1863
699894220467777536,1519,1491,0.98156685,23,true,false,2093
699855937792774144,584,139,0.2380137,2,true,false,1155
699763880080338944,259,300,1.1583011,13,true,false,9673
699666331336052736,158,123,0.778481,8,true,false,2260
699611614115467265,122,180,1.4754099,23,true,false,10895
699380949604143104,229,303,1.3231441,4,true,false,2985
699379221924311041,448,671,1.4977678,94,true,false,9959
699294175146176512,170,116,0.68235296,13,true,false,2210
699157361609543681,1332,614,0.46096095,12,true,false,535
698792186519941120,1804,3049,1.6901331,612,true,false,190915
698571718357622784,594,731,1.2306397,34,true,false,5015
668187458656317440,70,525,7.5,1,true,false,75
667908849983234049,108,284,2.6296296,1,true,false,1394
270344000324632576,8,4,0.5,0,true,false,6
628623989242482688,45,64,1.4222223,0,true,false,144
564100211304566784,21,13,0.61904764,0,true,false,159
674484896203677697,238,213,0.89495796,2,true,false,240
648815423010512896,312,622,1.9935898,8,true,false,420
676580618717691904,678,680,1.0029498,9,true,false,1025
667286153331019776,112,27,0.24107143,0,true,false,31
655410828729020416,1324,6838,5.1646523,51,true,false,1607
658539606980169728,23,533,23.173914,8,true,false,499
668314736501616641,187,327,1.7486631,12,true,false,9699
681504513983967232,615,269,0.43739837,1,true,false,10992
684421973787697155,74,48,0.6486486,1,true,false,713
688127177850630145,1428,5828,4.0812325,41,true,false,6511
684515889593606144,2051,18443,8.992199,289,true,false,121946
702246607023017986,48,4,0.083333336,1,true,false,233
685204558721757188,228,197,0.86403507,1,true,false,440
684816167702257666,474,774,1.6329114,7,true,false,3431
685504097773027328,317,125,0.39432177,1,true,false,486
689634810227089408,126,71,0.56349206,2,true,false,1225
684448421802053632,705,454,0.6439716,6,true,false,13780
684847117022720000,92,61,0.6630435,1,true,false,826
689923501545897984,215,108,0.5023256,1,true,false,1185
697550690240086021,923,4928,5.339112,66,true,false,6146
684532964680536065,2041,2280,1.1170994,135,true,false,127131
684965377961504768,1895,3552,1.8744063,91,true,false,8810
686156356060065793,327,313,0.9571865,18,true,false,9464
686984977414774784,1098,1022,0.9307833,7,true,false,3595
686437471463288832,4188,5081,1.2132282,34,true,false,3377
686605082490716160,381,304,0.79790026,10,true,false,3334
686643503955374081,216,147,0.6805556,7,true,false,1627
684257773656211456,1,401,401.0,26,true,false,1159
